AGE,SMIN1,SMAX1,GLMIN,GLMAX,CRIMPTS,TOTCHPTS,XCRHISSR,NUMDEPEN,NOCOUNTS,DRUGMIN,MONSEX,WEAPON,NEWEDUC,ZONE,DISTRICT,DISPOSIT,CITIZEN,FISCAL_YEAR,OFFGUIDE,SENTTOT_actual,SENTTOT_predicted,residual,NEWRACE,POC
29.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,1.0,D,18,1,1.0,2021,7,90.0,100.79462520086444,-10.794625200864445,3.0,True
51.0,60.0,240.0,168.0,210.0,0.0,0.0,1.0,0.0,2,0,0.0,0,5.0,D,47,1,1.0,2023,7,180.0,136.64671843494247,43.35328156505753,1.0,False
29.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,2,0,1.0,0,5.0,D,13,1,1.0,2021,7,84.0,107.06844234633165,-23.06844234633165,1.0,False
39.0,0.0,240.0,63.0,78.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,85,1,1.0,2020,7,24.0,47.31893143821684,-23.318931438216843,1.0,False
43.0,0.0,60.0,12.0,18.0,0.0,0.0,1.0,3.0,1,0,0.0,0,1.0,C,39,1,3.0,2021,8,12.0,18.96676419215307,-6.966764192153072,3.0,True
28.0,0.0,120.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,73,1,1.0,2021,7,18.0,39.043991342685274,-21.043991342685274,6.0,False
51.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,1.0,1,0,0.0,0,3.0,D,66,1,1.0,2020,7,96.0,93.15193042659625,2.8480695734037482,1.0,False
40.0,60.0,240.0,168.0,210.0,2.0,2.0,2.0,0.0,1,0,0.0,0,3.0,D,18,1,1.0,2020,7,72.0,125.49633537585537,-53.49633537585537,1.0,False
22.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,31,1,1.0,2023,7,78.0,45.94210537585423,32.05789462414577,3.0,True
57.0,60.0,240.0,151.0,188.0,1.0,1.0,1.0,0.0,2,0,0.0,0,5.0,D,66,1,1.0,2024,7,84.0,114.36287789425319,-30.362877894253188,1.0,False
31.0,0.0,240.0,135.0,168.0,9.0,9.0,4.0,0.0,1,0,0.0,0,3.0,D,65,1,1.0,2024,7,96.0,108.61928109395404,-12.619281093954044,2.0,True
47.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,4.0,1,0,0.0,0,6.0,D,37,1,1.0,2023,7,151.0,114.48112166036591,36.518878339634085,1.0,False
41.0,0.0,240.0,97.0,121.0,1.0,1.0,1.0,0.0,1,0,0.0,0,3.0,D,76,1,1.0,2024,7,84.0,68.56889453460755,15.431105465392449,1.0,False
41.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,2.0,1,0,0.0,0,5.0,D,78,1,1.0,2023,7,108.0,95.1314056957556,12.868594304244397,1.0,False
49.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,67,1,1.0,2024,7,60.0,79.69064995979765,-19.690649959797653,1.0,False
23.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,17,1,1.0,2025,7,144.0,106.86235441084702,37.13764558915298,3.0,True
26.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,2.0,2,0,0.0,0,3.0,D,74,1,1.0,2021,7,48.0,56.57653912616464,-8.57653912616464,3.0,True
45.0,0.0,240.0,70.0,87.0,0.0,0.0,1.0,1.0,1,0,0.0,0,3.0,D,37,1,1.0,2024,7,70.0,63.765569220643926,6.2344307793560745,1.0,False
28.0,0.0,120.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,87,1,1.0,2022,7,48.0,47.35022035707452,0.6497796429254805,2.0,True
44.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,24,1,1.0,2022,7,97.0,86.7642740033416,10.235725996658402,1.0,False
29.0,60.0,240.0,121.0,151.0,7.0,7.0,4.0,0.0,4,0,0.0,0,3.0,D,15,1,1.0,2020,7,96.0,115.96508447857482,-19.965084478574823,1.0,False
31.0,60.0,240.0,210.0,240.0,0.0,0.0,1.0,2.0,1,0,0.0,0,5.0,D,39,1,1.0,2023,7,210.0,210.08474019205846,-0.08474019205846162,1.0,False
45.0,0.0,240.0,87.0,108.0,0.0,0.0,1.0,0.0,1,0,0.0,0,1.0,D,87,1,1.0,2022,7,24.0,66.19401736655189,-42.19401736655189,1.0,False
33.0,120.0,240.0,151.0,188.0,7.0,8.0,4.0,0.0,1,0,0.0,0,3.0,D,44,1,1.0,2025,7,151.0,148.71495690950124,2.2850430904987604,1.0,False
50.0,180.0,480.0,180.0,180.0,3.0,3.0,2.0,0.0,1,0,0.0,0,3.0,D,29,1,1.0,2021,7,180.0,181.83119932589005,-1.8311993258900543,1.0,False
30.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,2.0,1,0,0.0,0,5.0,D,39,1,1.0,2024,7,126.0,141.67257427819095,-15.67257427819095,3.0,True
67.0,0.0,60.0,12.0,18.0,1.0,1.0,1.0,0.0,1,0,1.0,0,3.0,C,39,1,1.0,2020,8,18.0,12.403912377218914,5.596087622781086,1.0,False
23.0,60.0,240.0,108.0,135.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,15,1,1.0,2023,7,72.0,74.4626223430117,-2.4626223430117022,1.0,False
59.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,1.0,1,0,0.0,0,3.0,D,78,1,1.0,2020,7,36.0,41.02589018621051,-5.0258901862105105,3.0,True
31.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,74,1,1.0,2023,7,63.0,47.15609875897135,15.843901241028647,1.0,False
38.0,120.0,240.0,121.0,151.0,3.0,3.0,2.0,0.0,1,0,0.0,0,5.0,D,34,1,1.0,2022,7,121.0,136.45596941544665,-15.455969415446646,1.0,False
34.0,0.0,120.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,79,1,1.0,2020,7,41.0,31.45118431095491,9.548815689045089,6.0,False
51.0,60.0,240.0,240.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,20,1,1.0,2024,7,204.0,187.75368552331008,16.246314476689918,1.0,False
73.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,71,1,1.0,2020,7,36.0,42.67683465758594,-6.6768346575859425,1.0,False
25.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,40,1,1.0,2023,7,60.0,72.53768799454677,-12.537687994546772,6.0,False
50.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,33,1,1.0,2023,7,78.0,55.550711217395154,22.449288782604846,1.0,False
42.0,180.0,480.0,292.0,365.0,7.0,7.0,4.0,0.0,2,0,0.0,0,5.0,D,30,1,1.0,2020,7,365.0,313.47486540079683,51.52513459920317,1.0,False
47.0,60.0,240.0,360.0,480.0,8.0,10.0,5.0,0.0,2,0,0.0,0,3.0,D,76,1,1.0,2021,7,360.0,270.83140664025666,89.16859335974334,1.0,False
51.0,180.0,480.0,262.0,327.0,6.0,6.0,3.0,1.0,1,0,0.0,0,3.0,D,9,1,1.0,2022,7,275.0,248.4633511042064,26.536648895793604,1.0,False
59.0,60.0,240.0,60.0,60.0,1.0,1.0,1.0,2.0,1,0,0.0,0,5.0,D,65,1,1.0,2021,7,60.0,69.48226304886572,-9.482263048865718,1.0,False
59.0,0.0,240.0,78.0,97.0,2.0,2.0,2.0,0.0,1,0,0.0,0,3.0,D,81,1,1.0,2024,7,66.0,39.22675510102646,26.773244898973537,1.0,False
63.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,1.0,1,0,0.0,0,5.0,D,89,1,1.0,2020,7,60.0,58.68055702002364,1.3194429799763583,1.0,False
25.0,60.0,240.0,70.0,87.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,7,1,1.0,2025,7,60.0,64.52131378191953,-4.521313781919531,1.0,False
27.0,0.0,240.0,41.0,51.0,2.0,2.0,2.0,0.0,1,0,0.0,0,5.0,D,20,1,1.0,2023,7,48.0,23.401160170992966,24.598839829007034,1.0,False
29.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,88,1,1.0,2021,7,12.03,42.171942599916726,-30.141942599916725,1.0,False
38.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,1.0,1,0,0.0,0,5.0,D,65,1,1.0,2020,7,63.0,97.29519812246362,-34.29519812246362,1.0,False
44.0,60.0,240.0,168.0,210.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,60,1,1.0,2023,7,168.0,137.44757337255297,30.552426627447034,1.0,False
35.0,0.0,240.0,97.0,121.0,1.0,1.0,1.0,1.0,1,0,0.0,0,5.0,D,62,1,1.0,2021,7,90.0,71.12722580236071,18.872774197639288,1.0,False
43.0,180.0,480.0,210.0,262.0,8.0,9.0,4.0,0.0,1,0,0.0,0,5.0,D,23,1,1.0,2025,7,210.0,207.42499868179559,2.5750013182044142,1.0,False
22.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,31,1,1.0,2024,7,78.0,48.28592269834542,29.714077301654577,1.0,False
33.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,25,1,1.0,2025,7,0.03,49.9982338962218,-49.9682338962218,2.0,True
36.0,0.0,240.0,97.0,121.0,2.0,4.0,3.0,1.0,1,0,0.0,0,1.0,D,81,1,1.0,2021,7,24.0,27.207525310745826,-3.207525310745826,1.0,False
71.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,1.0,1,0,0.0,0,3.0,D,19,1,1.0,2020,7,30.0,46.06121236481025,-16.061212364810252,2.0,True
40.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,42,1,1.0,2021,7,60.0,83.2235436406779,-23.223543640677903,3.0,True
62.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,2,0,0.0,0,5.0,D,65,1,1.0,2020,7,78.0,93.93181172991437,-15.931811729914372,1.0,False
45.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,60,1,1.0,2023,7,135.0,135.08122781284908,-0.08122781284907887,1.0,False
32.0,60.0,240.0,210.0,262.0,0.0,0.0,1.0,0.0,3,0,0.0,0,5.0,D,13,1,1.0,2022,7,132.0,148.3740336739359,-16.374033673935912,2.0,True
21.0,0.0,120.0,24.0,30.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,69,1,1.0,2022,7,30.0,14.233843949761647,15.766156050238353,2.0,True
70.0,0.0,240.0,57.0,71.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,96,1,1.0,2025,7,57.0,40.837429757945024,16.162570242054976,1.0,False
40.0,180.0,480.0,324.0,405.0,3.0,3.0,2.0,0.0,1,0,0.0,0,3.0,D,46,1,1.0,2023,7,224.0,328.3715361818894,-104.37153618188938,1.0,False
42.0,60.0,240.0,60.0,60.0,3.0,3.0,2.0,2.0,5,0,0.0,0,6.0,D,77,1,1.0,2020,7,60.0,85.01530780023347,-25.015307800233472,1.0,False
40.0,0.0,60.0,51.0,63.0,0.0,0.0,1.0,2.0,2,0,0.0,0,3.0,D,64,1,1.0,2021,8,40.0,53.12401187639802,-13.124011876398022,1.0,False
47.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,1.0,0,1.0,D,54,1,1.0,2025,7,60.0,105.92084013986779,-45.92084013986779,1.0,False
50.0,0.0,120.0,110.0,120.0,13.0,15.0,6.0,1.0,1,0,0.0,0,3.0,D,37,1,1.0,2021,7,115.0,83.51362090366644,31.486379096333565,1.0,False
32.0,0.0,240.0,135.0,168.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,37,1,1.0,2025,7,120.0,110.28430471681368,9.71569528318632,1.0,False
23.0,0.0,240.0,97.0,121.0,3.0,3.0,2.0,0.0,1,0,0.0,0,3.0,D,67,1,1.0,2025,7,97.0,64.70650629594479,32.29349370405521,1.0,False
28.0,0.0,120.0,97.0,120.0,0.0,0.0,1.0,0.0,1,0,0.0,0,1.0,D,82,1,1.0,2024,7,36.0,62.99522866266824,-26.99522866266824,1.0,False
43.0,60.0,240.0,78.0,97.0,0.0,0.0,1.0,1.0,1,0,0.0,0,5.0,D,7,1,1.0,2024,7,60.0,48.377582658597,11.622417341403,2.0,True
31.0,120.0,240.0,120.0,121.0,2.0,4.0,3.0,0.0,1,0,0.0,0,3.0,D,45,1,1.0,2023,7,120.0,118.58751786159273,1.4124821384072703,1.0,False
29.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,90,1,1.0,2022,7,151.0,88.4467189291692,62.553281070830806,3.0,True
71.0,0.0,120.0,121.0,151.0,0.0,0.0,1.0,0.0,2,0,0.0,0,6.0,D,31,1,1.0,2024,7,97.0,101.56500402948618,-4.565004029486175,3.0,True
48.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,66,1,1.0,2021,7,60.0,76.24305812607099,-16.24305812607099,1.0,False
23.0,0.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,41,1,1.0,2021,7,121.0,94.31643479609201,26.68356520390799,3.0,True
42.0,60.0,240.0,135.0,168.0,0.0,0.0,1.0,1.0,5,0,0.0,0,5.0,D,53,1,1.0,2020,7,120.0,111.30899211736644,8.691007882633556,1.0,False
61.0,0.0,120.0,63.0,78.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,79,1,1.0,2021,7,46.0,38.898956210858195,7.101043789141805,1.0,False
43.0,60.0,240.0,168.0,210.0,0.0,0.0,1.0,1.0,1,0,0.0,0,5.0,D,72,1,1.0,2022,7,138.0,127.37739967695755,10.622600323042448,1.0,False
45.0,180.0,360.0,262.0,327.0,1.0,1.0,1.0,0.0,2,0,0.0,0,3.0,D,67,1,1.0,2024,7,264.0,242.67121290738982,21.328787092610185,1.0,False
45.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,2.0,1,0,0.0,0,6.0,D,16,1,1.0,2021,7,96.0,94.12230464542353,1.877695354576474,1.0,False
30.0,0.0,240.0,63.0,78.0,0.0,0.0,1.0,1.0,1,0,0.0,0,3.0,D,77,1,1.0,2022,7,38.0,50.47562017356063,-12.475620173560628,3.0,True
28.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,32,1,1.0,2021,7,48.0,52.26783331170612,-4.26783331170612,1.0,False
23.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,65,1,1.0,2025,7,0.03,57.78271672648241,-57.75271672648241,1.0,False
38.0,120.0,240.0,120.0,120.0,6.0,6.0,3.0,0.0,1,0,0.0,0,3.0,D,81,1,1.0,2025,7,120.0,119.90089790902508,0.09910209097492384,1.0,False
37.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,3.0,1,0,0.0,0,3.0,D,62,1,1.0,2020,7,78.0,80.86879496001205,-2.8687949600120533,1.0,False
75.0,0.0,120.0,78.0,97.0,1.0,1.0,1.0,0.0,1,0,0.0,0,5.0,D,79,1,1.0,2023,7,18.0,40.08199081680801,-22.08199081680801,1.0,False
65.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,34,1,1.0,2020,7,52.0,54.92881401310194,-2.928814013101942,3.0,True
47.0,0.0,60.0,12.0,18.0,3.0,3.0,2.0,0.0,1,0,1.0,0,1.0,C,41,1,1.0,2024,8,12.03,14.326181423642351,-2.296181423642352,2.0,True
61.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,1.0,4,0,0.0,0,5.0,D,70,1,1.0,2022,7,48.0,73.38618765492717,-25.38618765492717,1.0,False
52.0,0.0,120.0,97.0,120.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,49,1,1.0,2020,7,120.0,68.9817748136202,51.018225186379794,6.0,False
39.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,81,1,3.0,2025,7,1.31,35.39865722656054,-34.088657226560535,1.0,False
28.0,60.0,240.0,188.0,235.0,2.0,4.0,3.0,0.0,2,0,0.0,0,3.0,D,65,1,1.0,2021,7,87.0,136.48147718419048,-49.48147718419048,1.0,False
34.0,120.0,240.0,188.0,235.0,5.0,7.0,4.0,0.0,1,0,0.0,0,3.0,D,16,1,1.0,2023,7,180.0,157.60611293657328,22.393887063426718,3.0,True
22.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,2,0,0.0,0,1.0,D,70,1,3.0,2024,7,18.0,46.17460336049369,-28.17460336049369,3.0,True
27.0,0.0,240.0,168.0,210.0,3.0,5.0,3.0,1.0,1,0,0.0,0,5.0,D,9,1,1.0,2023,7,36.0,121.9884599634719,-85.9884599634719,1.0,False
27.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,4,1,1.0,2022,7,46.0,44.754857642096944,1.245142357903056,3.0,True
26.0,0.0,240.0,135.0,168.0,1.0,1.0,1.0,0.0,1,0,0.0,0,3.0,D,46,1,,2024,7,168.0,112.69920982653069,55.30079017346931,3.0,True
26.0,0.0,240.0,70.0,87.0,0.0,0.0,1.0,0.0,1,0,0.0,0,1.0,D,15,1,1.0,2020,7,36.0,43.66233847296317,-7.662338472963171,2.0,True
32.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,1.0,D,32,1,1.0,2023,7,60.0,43.06362945966962,16.93637054033038,1.0,False
22.0,0.0,240.0,210.0,262.0,0.0,0.0,1.0,1.0,2,0,0.0,0,5.0,D,41,1,1.0,2023,7,210.0,176.8459532124516,33.154046787548396,3.0,True
40.0,0.0,240.0,63.0,78.0,1.0,1.0,1.0,2.0,2,0,0.0,0,5.0,D,70,1,1.0,2023,7,0.23,58.19331614329384,-57.963316143293845,1.0,False
21.0,180.0,360.0,1200.0,1200.0,0.0,0.0,1.0,0.0,4,0,0.0,0,5.0,D,54,1,1.0,2023,7,180.0,332.5615846115027,-152.56158461150272,1.0,False
38.0,60.0,240.0,121.0,151.0,5.0,5.0,3.0,0.0,1,0,0.0,0,3.0,D,48,1,1.0,2023,7,110.0,97.54528117879764,12.454718821202363,1.0,False
47.0,60.0,240.0,87.0,108.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,20,1,1.0,2024,7,60.0,71.89305905547897,-11.893059055478972,1.0,False
65.0,120.0,240.0,120.0,120.0,3.0,5.0,3.0,0.0,1,0,0.0,0,5.0,D,48,1,1.0,2020,7,120.0,113.17995693737498,6.820043062625018,1.0,False
40.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,25,1,1.0,2021,7,156.0,100.81680573693825,55.18319426306175,1.0,False
41.0,60.0,240.0,121.0,151.0,5.0,5.0,3.0,0.0,1,0,0.0,0,5.0,D,30,1,1.0,2025,7,121.0,119.7127999522005,1.2872000477995016,1.0,False
55.0,60.0,240.0,210.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,39,1,1.0,2020,7,168.0,192.80957818509685,-24.809578185096854,1.0,False
27.0,0.0,120.0,97.0,120.0,1.0,1.0,1.0,0.0,1,0,0.0,0,3.0,D,87,1,1.0,2025,7,72.0,61.97675793983113,10.023242060168869,6.0,False
23.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,4,0,1.0,0,1.0,D,13,1,1.0,2022,7,168.0,109.73544412289597,58.26455587710403,2.0,True
51.0,120.0,240.0,120.0,120.0,3.0,3.0,2.0,0.0,1,0,0.0,0,3.0,D,43,1,1.0,2024,7,120.0,132.37213845008603,-12.372138450086027,1.0,False
34.0,180.0,360.0,360.0,360.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,16,1,1.0,2024,7,204.0,262.63072797466407,-58.63072797466407,1.0,False
61.0,60.0,240.0,63.0,78.0,1.0,1.0,1.0,0.0,2,0,0.0,0,3.0,D,1,1,1.0,2023,7,60.0,63.01612883374636,-3.0161288337463574,1.0,False
40.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,2,0,0.0,0,1.0,D,45,1,1.0,2025,7,60.0,115.184911850053,-55.184911850053,1.0,False
26.0,24.0,24.0,111.0,132.0,0.0,0.0,1.0,0.0,3,0,0.0,0,6.0,D,6,1,1.0,2022,7,111.0,92.30389380216417,18.69610619783583,6.0,False
20.0,0.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,3,0,0.0,0,1.0,D,18,1,1.0,2022,7,156.0,105.73539359236739,50.26460640763261,1.0,False
21.0,60.0,240.0,188.0,235.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,39,1,1.0,2024,7,216.0,199.99785241419386,16.002147585806142,1.0,False
42.0,60.0,240.0,108.0,135.0,2.0,2.0,2.0,2.0,2,0,0.0,0,5.0,D,53,1,1.0,2021,7,78.0,96.66721658952886,-18.667216589528863,3.0,True
21.0,180.0,9996.0,9996.0,9996.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,16,1,1.0,2024,7,228.0,275.8832491435495,-47.883249143549506,2.0,True
52.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,2,0,0.0,0,3.0,D,13,1,1.0,2021,7,108.0,103.71648964432796,4.2835103556720355,1.0,False
31.0,60.0,240.0,210.0,240.0,0.0,0.0,1.0,1.0,1,0,0.0,0,5.0,D,63,1,1.0,2022,7,210.0,175.14352796553808,34.856472034461916,1.0,False
35.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,2,0,0.0,0,5.0,D,22,1,1.0,2023,7,84.0,89.49722313914138,-5.497223139141383,1.0,False
55.0,0.0,120.0,120.0,120.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,82,1,1.0,2020,7,120.0,86.02698661329029,33.97301338670971,1.0,False
52.0,120.0,240.0,188.0,235.0,4.0,6.0,3.0,1.0,1,0,0.0,0,3.0,D,89,1,1.0,2021,7,120.0,155.21103070773898,-35.211030707738985,1.0,False
39.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,2.0,2,0,0.0,0,6.0,D,58,1,1.0,2022,7,108.0,114.98559536400568,-6.985595364005675,1.0,False
42.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,24,1,1.0,2025,7,78.0,56.8252077198233,21.174792280176703,1.0,False
39.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,5.0,1,0,0.0,0,1.0,D,84,1,3.0,2024,7,68.0,81.98170289212285,-13.981702892122854,3.0,True
27.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,91,1,1.0,2021,7,78.0,55.7119821198542,22.2880178801458,2.0,True
33.0,60.0,240.0,210.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,63,1,1.0,2022,7,180.0,170.60048659071606,9.39951340928394,1.0,False
62.0,0.0,240.0,108.0,135.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,33,4,1.0,2022,7,120.0,105.50519047687648,14.494809523123521,1.0,False
68.0,60.0,240.0,262.0,327.0,0.0,0.0,1.0,0.0,2,0,0.0,0,5.0,D,30,1,1.0,2025,7,135.0,250.29966045897856,-115.29966045897856,1.0,False
30.0,0.0,240.0,63.0,78.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,15,1,1.0,2021,7,48.0,46.476188577718474,1.5238114222815256,1.0,False
33.0,60.0,240.0,240.0,240.0,0.0,0.0,1.0,4.0,1,0,0.0,0,5.0,D,58,1,1.0,2024,7,216.0,170.00732962426193,45.99267037573807,1.0,False
28.0,60.0,240.0,108.0,135.0,2.0,2.0,2.0,3.0,1,0,0.0,0,3.0,D,88,1,1.0,2025,7,70.0,81.04018231604883,-11.040182316048828,1.0,False
52.0,60.0,240.0,135.0,168.0,3.0,3.0,2.0,0.0,2,0,0.0,0,5.0,D,68,1,1.0,2020,7,135.0,114.02633331156552,20.973666688434477,1.0,False
33.0,0.0,240.0,97.0,121.0,1.0,1.0,1.0,0.0,1,0,0.0,0,3.0,D,86,1,1.0,2024,7,97.0,82.78580401737587,14.214195982624133,6.0,False
26.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,31,1,1.0,2024,7,151.0,95.35672372320475,55.64327627679525,3.0,True
51.0,60.0,240.0,240.0,240.0,0.0,0.0,1.0,,1,0,0.0,0,6.0,D,19,1,1.0,2021,7,188.0,169.4565690603886,18.543430939611397,1.0,False
46.0,0.0,120.0,51.0,63.0,0.0,0.0,1.0,2.0,1,0,0.0,0,6.0,D,0,3,1.0,2021,7,32.0,37.76394946171757,-5.763949461717573,1.0,False
41.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,68,1,1.0,2021,7,78.0,49.89970993360462,28.10029006639538,1.0,False
45.0,0.0,120.0,15.0,21.0,0.0,0.0,1.0,2.0,1,0,0.0,0,3.0,D,22,1,3.0,2022,8,18.0,13.574844843351064,4.425155156648936,3.0,True
27.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,39,1,3.0,2021,7,180.0,146.49856269249693,33.50143730750307,3.0,True
40.0,60.0,240.0,240.0,240.0,0.0,0.0,1.0,2.0,1,0,0.0,0,3.0,D,45,1,1.0,2025,7,120.0,176.2729008683182,-56.2729008683182,1.0,False
42.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,2.0,1,0,0.0,0,3.0,D,30,1,1.0,2023,7,97.0,86.25985262945328,10.740147370546723,1.0,False
59.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,66,1,1.0,2022,7,120.0,96.33516173629744,23.664838263702563,1.0,False
60.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,62,1,1.0,2023,7,63.0,61.278085450841054,1.7219145491589458,1.0,False
49.0,120.0,240.0,121.0,151.0,6.0,8.0,4.0,0.0,1,0,0.0,0,5.0,D,45,1,1.0,2022,7,140.0,127.86806937481423,12.131930625185774,1.0,False
21.0,0.0,240.0,108.0,135.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,87,1,1.0,2024,7,48.0,76.29166064231583,-28.291660642315833,6.0,False
22.0,60.0,240.0,240.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,61,1,1.0,2024,7,180.0,153.4811904803126,26.51880951968741,3.0,True
68.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,42,1,1.0,2025,7,78.0,68.03381581090733,9.966184189092672,1.0,False
37.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,2.0,1,0,0.0,0,6.0,D,67,1,1.0,2024,7,120.0,105.7221919208038,14.277808079196205,1.0,False
65.0,0.0,240.0,63.0,78.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,75,1,1.0,2024,7,27.0,64.01661227055192,-37.01661227055192,1.0,False
